dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,"Hobbit, The: The Desolation of Smaug",samsung2014xdk,se,tvod,3,3
2018-10-01,Sam & Cat,atv,no,svod,3,3
2018-10-01,Fifty Shades Freed - Extended Version,androiddash,se,est,3,3
2018-10-01,Escape Plan 2: Hades,lg2016xdk,fi,tvod,3,3
2018-10-01,Hånd i hånd,ios,se,svod,3,3
2018-10-01,The Commuter,pcdash,se,tvod,3,3
2018-10-01,Fantastic Beasts and Where to Find Them,ios,fi,tvod,3,3
2018-10-01,Piggy Tales,atv,se,svod,3,7
2018-10-01,The Backyardigans,ios,no,svod,3,3
2018-10-01,Latinamerikas farliga gränser,ios,se,svod,3,3
2018-10-01,The Brave,samsung2017xdk,se,svod,3,3
2018-10-01,Last Man Standing,ps4xdk,fi,svod,3,7
2018-10-01,It's Always Sunny in Philadelphia,chromecast,fi,svod,3,3
2018-10-01,Harry Potter and the Prisoner of Azkaban,lg2016xdk,no,tvod,3,3
2018-10-01,The Arrangement,atv,no,svod,3,3
2018-10-01,Despicable Me,samsung2013xdk,no,est,3,3
2018-10-01,Cloudy With A Chance Of Meatballs,ios,no,svod,3,3
2018-10-01,Personal Effects,ios,se,svod,3,3
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,lg2016xdk,no,tvod,3,3
2018-10-01,Suicide Squad (Extended Cut),androiddash,se,est,3,3
2018-10-01,Unforgettable,samsung2014xdk,dk,svod,3,3
2018-10-01,Outlander,androidxdk,se,svod,3,3
2018-10-01,Blindspot,pchls,no,svod,3,3
2018-10-01,Spider-Man 3,ps4xdk,no,est,3,3
2018-10-01,Last Man on Earth,ps4xdk,se,svod,3,3
2018-10-01,Station 2: Politirapporten,atv,dk,svod,3,3
2018-10-01,American Assassin,ios,se,svod,3,3
2018-10-01,Harry Potter and the Prisoner of Azkaban,samsung2014xdk,no,tvod,3,3
2018-10-01,The Blacklist,pcdashpr,fi,svod,3,5
2018-10-01,Kevin Can Wait,androiddash,se,svod,3,5
2018-10-01,MLB live,pcdash,se,svod,3,3
2018-10-01,Spider-Man: Homecoming,chromecast,se,svod,3,3
2018-10-01,Norske byggeklosser,pcdash,no,tvod,3,3
2018-10-01,Seinfeld,samsung2012xdk,dk,svod,3,3
2018-10-01,Lethal Weapon,samsung2015xdk,se,svod,3,3
2018-10-01,Outlander,ps4xdk,dk,svod,3,4
2018-10-01,EHF Men's Champions League Handball Live,ios,se,svod,3,3
2018-10-01,Postman Pat: Special Delivery Service,lg2017xdk,se,svod,3,3
2018-10-01,Harry Potter and the Prisoner of Azkaban,androiddash,se,tvod,3,3
2018-10-01,Fifty Shades Darker (Extended version),androiddash,dk,est,3,3
2018-10-01,The Thundermans,lg2015xdk,no,svod,3,3
2018-10-01,Fifty Shades of Grey,chromecast,no,est,3,3
2018-10-01,Rig 45,atv,se,svod,3,4
2018-10-01,Dora the Explorer,ps4xdk,fi,svod,3,3
2018-10-01,Advokaten,pcdash,dk,svod,3,4
2018-10-01,Varasto 2,lg2017xdk,fi,tvod,3,3
2018-10-01,Vetenskapens värld,atv,se,svod,3,3
2018-10-01,Gone,androidxdk,dk,svod,3,5
2018-10-01,Beauty and the Beast,ios,no,est,3,3
2018-10-01,Blindspot,chromecast,fi,svod,3,6
2018-10-01,PAW Patrol,xboxonexdk,no,svod,3,3
2018-10-01,Fasandræberne,pchls,dk,tvod,3,3
2018-10-01,The Fox and the Hound,pcdash,se,tvod,3,3
2018-10-01,Life of the Party,pcdash,se,tvod,3,3
2018-10-01,Eventyrlig oppussing,ios,no,svod,3,3
2018-10-01,Dora the Explorer,androiddash,fi,svod,3,4
2018-10-01,Min Hemlighet,samsung2015xdk,se,svod,3,4
2018-10-01,Utøya 22. juli,samsung2015xdk,dk,tvod,3,3
2018-10-01,Spider-Man: Homecoming,androiddash,se,svod,3,3
2018-10-01,The Royals,pcdash,dk,svod,3,3
2018-10-01,Animal Kingdom,ps4xdk,no,svod,3,3
2018-10-01,Doodle's House,atv,se,svod,3,9
2018-10-01,The Penguins of Madagascar,pcdash,se,svod,3,7
2018-10-01,The Cleveland Show,androiddash,dk,svod,3,6
2018-10-01,Kniven mot strupen,ios,se,svod,3,5
2018-10-01,Gekijouban Poketto monsutâ: Kimi ni kimeta!,chromecast,se,svod,3,3
2018-10-01,Family Guy,pcdashpr,se,svod,3,3
2018-10-01,Solo: A Star Wars Story,lg2014xdk,fi,tvod,3,3
2018-10-01,TV3 Dokumentär,ps4xdk,se,svod,3,3
2018-10-01,Adventure Time,pcdash,dk,svod,3,3
2018-10-01,Utøya 22. juli,lg2016xdk,dk,tvod,3,3
2018-10-01,Harry Potter and the Goblet of Fire,samsung2015xdk,fi,tvod,3,3
2018-10-01,Interstellar,ps4xdk,no,tvod,3,3
2018-10-01,Poketto Monsutā,androidxdk,se,svod,3,3
2018-10-01,"Hobbit, The: An Unexpected Journey",chromecast,se,tvod,3,3
2018-10-01,The Affair,ps4xdk,no,svod,3,3
2018-10-01,Ingen utan skuld,pcdash,no,svod,3,3
2018-10-01,Adventure Time,androidxdk,se,svod,3,3
2018-10-01,Cars 3,samsung2014xdk,se,est,3,3
2018-10-01,Gone,chromecast,no,svod,3,3
2018-10-01,Tinker Bell,pcdash,dk,svod,3,3
2018-10-01,Til Middag Hos,ps3xdk,dk,svod,3,3
2018-10-01,Fifty Shades of Grey,ps4xdk,no,est,3,3
2018-10-01,Animal Kingdom,androiddash,fi,svod,3,3
2018-10-01,The Fate of the Furious,pcdash,se,svod,3,3
2018-10-01,Billions,ios,fi,svod,3,3
2018-10-01,How I Met Your Mother,samsung2016xdk,dk,svod,3,6
2018-10-01,Tangled,pcdash,se,est,3,3
2018-10-01,Futurama,pchls,dk,svod,3,4
2018-10-01,Teenage Mutant Ninja Turtles,pcdash,no,svod,3,3
2018-10-01,Speechless,pcdash,no,svod,3,4
2018-10-01,Kingsman: The Golden Circle,ps4xdk,se,tvod,3,3
2018-10-01,Postman Pat: Special Delivery Service,samsung2013xdk,dk,svod,3,3
2018-10-01,The Cleveland Show,ios,no,svod,3,3
2018-10-01,Bones,samsung2014xdk,dk,svod,3,3
2018-10-01,Angel,ios,dk,svod,3,3
2018-10-01,South Park,ps3xdk,dk,svod,3,7
2018-10-01,SpongeBob SquarePants,samsung2015xdk,dk,svod,3,6
2018-10-01,Fantastic Beasts and Where to Find Them,androiddash,se,tvod,3,3
2018-10-01,The Blacklist,lg2017xdk,fi,svod,3,4
2018-10-01,Empire,samsung2013xdk,se,svod,3,3
2018-10-01,Harry Potter and the Half Blood Prince,samsung2015xdk,no,tvod,3,3
2018-10-01,Sportsnyhetene,ios,no,svod,3,3
2018-10-01,Outlander,androiddash,dk,svod,3,3
2018-10-01,Tinker Bell,samsung2013xdk,no,svod,3,3
2018-10-01,Unforgettable,androiddash,se,svod,3,3
2018-10-01,Care Bears: Welcome to Care-a-Lot,samsung2013xdk,dk,svod,3,3
2018-10-01,The X-Files,pcdash,no,svod,3,3
2018-10-01,Transformers: The Last Knight,androiddash,no,tvod,3,3
2018-10-01,Harry Potter and the Deathly Hallows: Part 2,androiddash,dk,tvod,3,3
2018-10-01,Then She Found Me,chromecast,se,svod,3,3
2018-10-01,Fifty Shades Freed - Extended Version,atv,se,tvod,3,3
2018-10-01,American Dad,xboxonexdk,dk,svod,3,4
2018-10-01,The Purge,ios,se,tvod,3,3
2018-10-01,Poketto Monsutā,chromecast,dk,svod,3,3
2018-10-01,National Treasure: Book of Secrets,pcdash,dk,svod,3,3
2018-10-01,Glee,samsung2017xdk,dk,svod,3,3
2018-10-01,Blaze and the Monster Machines,lg2013xdk,se,svod,3,3
2018-10-01,NCIS,pchls,no,svod,3,3
2018-10-01,PAW Patrol,pchls,se,svod,3,3
2018-10-01,Fifty Shades of Grey,pchls,no,est,3,3
2018-10-01,Blaze and the Monster Machines,lg2015xdk,se,svod,3,3
2018-10-01,Børnelokkerne,samsung2016xdk,dk,svod,3,3
2018-10-01,The Lord of the Rings: The Two Towers,ios,se,tvod,3,3
2018-10-01,Black Panther,androiddash,no,est,3,3
2018-10-01,A Quiet Place,ps4xdk,dk,tvod,3,3
2018-10-01,Fifty Shades Darker (Extended version),ios,dk,est,3,3
2018-10-01,Shimmer and Shine,samsung2014xdk,dk,svod,3,3
2018-10-01,Til Middag Hos,samsung2012xdk,dk,svod,3,3
2018-10-01,Sportsnyhetene,pcdash,no,svod,3,3
2018-10-01,Valor,chromecast,dk,svod,3,3
2018-10-01,Minions,androiddash,no,est,3,3
2018-10-01,Moana,samsung2016xdk,se,est,3,3
2018-10-01,"Go, Diego! Go!",chromecast,se,svod,3,4
2018-10-01,Coco,pchls,se,svod,3,3
2018-10-01,Frasier,pcdashpr,dk,svod,3,5
2018-10-01,Empire,lg2016xdk,fi,svod,3,4
2018-10-01,Harry Potter and the Goblet of Fire,ps4xdk,no,tvod,3,3
2018-10-01,Planes,ios,no,est,3,3
2018-10-01,Team Umizoomi,androiddash,no,svod,3,3
2018-10-01,S.W.A.T.,xboxonexdk,no,svod,3,3
2018-10-01,Den utrolige historie om den kæmpestore pære,samsung2017xdk,se,svod,3,3
2018-10-01,The Affair,samsung2012xdk,se,svod,3,3
2018-10-01,Bones,ios,fi,svod,3,3
2018-10-01,Dora the Explorer,samsung2014xdk,no,svod,3,3
2018-10-01,NCIS,pchls,se,svod,3,3
2018-10-01,Utøya 22. juli,pchls,se,tvod,3,3
2018-10-01,The Amazing World of Gumball,samsung2017xdk,se,svod,3,3
2018-10-01,Til Middag Hos,samsung2018xdk,dk,svod,3,3
2018-10-01,Optakt til Superliga DK,ios,dk,svod,3,3
2018-10-01,The Snowman,ios,dk,svod,3,3
2018-10-01,Blaze and the Monster Machines,samsung2017xdk,fi,svod,3,4
2018-10-01,NFL Live,androiddash,no,svod,3,3
2018-10-01,Fast & Furious 6,pcdash,se,est,3,3
2018-10-01,Harry Potter and the Prisoner of Azkaban,pcdash,fi,tvod,3,3
2018-10-01,Golf,chromecast,se,svod,3,3
2018-10-01,Vikings,samsung2013xdk,dk,svod,3,3
2018-10-01,Barclays Premier League Football Live,samsung2015xdk,fi,svod,3,3
2018-10-01,Care Bears: Welcome to Care-a-Lot,atv,no,svod,3,3
2018-10-01,The Magicians,androiddash,se,svod,3,3
2018-10-01,Prison Break,atv,no,svod,3,3
2018-10-01,"Nyhederne, Sporten og Vejret",atv,dk,svod,3,3
2018-10-01,Glee,androiddash,no,svod,3,3
2018-10-01,Peppa Pig,samsung2014xdk,no,svod,3,5
2018-10-01,NFL Live,ios,no,svod,3,3
2018-10-01,Postman Pat: Special Delivery Service,lg2016xdk,dk,svod,3,4
2018-10-01,Las Vegas Jailhouse,pcdash,se,svod,3,3
2018-10-01,That '70s show,androiddash,se,svod,3,3
2018-10-01,Sporten,ios,dk,svod,3,3
2018-10-01,Avengers: Infinity War,pchls,no,est,3,3
2018-10-01,11.22.63,pcdash,no,svod,3,3
2018-10-01,Charterfeber,lg2018xdk,no,svod,3,3
2018-10-01,Henry Danger,samsung2015xdk,no,svod,3,3
2018-10-01,Cars 2,chromecast,se,est,3,3
2018-10-01,Escape Plan 2: Hades,samsung2014xdk,dk,tvod,3,3
2018-10-01,Outlander,samsung2015xdk,dk,svod,3,3
2018-10-01,Black Panther,ps4xdk,no,est,3,3
2018-10-01,Pooh's Grand Adventure: The Search for Christopher Robin,androiddash,no,tvod,3,3
2018-10-01,Rampage,samsung2014xdk,se,tvod,3,3
2018-10-01,Game Shakers,chromecast,no,svod,3,3
2018-10-01,Johan Falk,atv,se,svod,3,4
2018-10-01,SpongeBob SquarePants,androidxdk,fi,svod,3,3
2018-10-01,"Hobbit, The: The Desolation of Smaug",chromecast,dk,tvod,3,3
2018-10-01,Unforgettable,atv,no,svod,3,3
2018-10-01,Star Wars Rebels,ios,dk,svod,3,3
2018-10-01,Saw III,pcdash,no,tvod,3,3
2018-10-01,The Fosters,pcdashpr,dk,svod,3,4
2018-10-01,Borg,ios,dk,svod,3,3
2018-10-01,The Walking Dead,samsung2013xdk,fi,svod,3,3
2018-10-01,Fifty Shades Freed - Extended Version,lg2016xdk,fi,tvod,3,3
2018-10-01,The Emoji Movie,pcdash,dk,svod,3,3
2018-10-01,Scrubs,samsung2013xdk,fi,svod,3,3
2018-10-01,Outlander,samsung2014xdk,no,svod,3,3
2018-10-01,NCIS,samsung2013xdk,no,svod,3,5
2018-10-01,The Fox and the Hound 2,chromecast,se,tvod,3,3
2018-10-01,Rosewood,samsung2013xdk,dk,svod,3,4
2018-10-01,We Bare Bears,atv,no,svod,3,3
2018-10-01,Nyhetene,atv,no,svod,3,3
2018-10-01,Harvey Beaks,ios,dk,svod,3,3
2018-10-01,Hereditary,samsung2013xdk,no,est,3,3
2018-10-01,X-Men: Apocalypse,pcdash,se,svod,3,3
2018-10-01,UFC Main event,ps4xdk,se,svod,3,3
2018-10-01,Billions,chromecast,se,svod,3,3
2018-10-01,Cars 2,chromecast,no,tvod,3,3
2018-10-01,"Smurfs, The Lost Village",chromecast,se,svod,3,3
2018-10-01,Tangled,androiddash,se,est,3,3
2018-10-01,The Good Dinosaur,chromecast,no,tvod,3,3
2018-10-01,Fireman Sam,samsung2015xdk,no,svod,3,3
2018-10-01,Paradise Hotel Sverige,ios,no,svod,3,3
2018-10-01,Harry Potter and the Goblet of Fire,samsung2015xdk,se,tvod,3,3
2018-10-01,PUBG: IEM Katowice 2018,ios,se,svod,3,3
2018-10-01,The Shawshank Redemption,pcdash,se,svod,3,3
2018-10-01,Prison Break,ios,no,svod,3,3
2018-10-01,Criminal Minds,ios,dk,svod,3,3
2018-10-01,Frasier,androidxdk,se,svod,3,3
2018-10-01,The Blacklist,samsung2016xdk,dk,svod,3,3
2018-10-01,The Walking Dead,lg2017xdk,se,svod,3,4
2018-10-01,Askeladden - I Dovregubbens hall,lg2017xdk,no,tvod,3,3
2018-10-01,My Name Is Earl,pcdash,se,svod,3,4
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,pcdash,no,est,3,3
2018-10-01,Harry Potter and the Chamber of Secrets,ps4xdk,dk,tvod,3,3
2018-10-01,The Arrangement,pcdash,se,svod,3,3
2018-10-01,Askeladden - I Dovregubbens hall,xboxonexdk,dk,tvod,3,3
2018-10-01,Unikitty!,chromecast,dk,svod,3,3
2018-10-01,Harry Potter and the Order of the Phoenix,androidxdk,fi,tvod,3,3
2018-10-01,Fifty Shades Freed - Extended Version,samsung2015xdk,fi,tvod,3,3
2018-10-01,Fireman Sam,lg2014xdk,se,svod,3,5
2018-10-01,Wild Card,ios,dk,svod,3,3
2018-10-01,Real Housewives of Beverly Hills,ios,se,svod,3,3
2018-10-01,The Fox and the Hound,ios,no,tvod,2,2
2018-10-01,X Company,ios,no,svod,2,3
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,chromecast,no,est,2,2
2018-10-01,Peppa Pig,samsung2012xdk,no,svod,2,4
2018-10-01,My Name Is Earl,ios,no,svod,2,2
2018-10-01,American Assassin,atv,dk,svod,2,2
2018-10-01,Vikings,samsung2017xdk,no,svod,2,2
2018-10-01,Kvinden i Buret,androiddash,dk,tvod,2,2
2018-10-01,The Royals,atv,dk,svod,2,2
2018-10-01,"Hobbit, The: The Desolation of Smaug",androiddash,se,tvod,2,2
2018-10-01,Ben 10,ps4xdk,dk,svod,2,4
2018-10-01,Solo: A Star Wars Story,pcdashpr,dk,est,2,2
2018-10-01,Wonder,pcdash,se,est,2,2
2018-10-01,Den of Thieves,pcdash,dk,tvod,2,2
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,ios,fi,tvod,2,2
2018-10-01,Harry Potter and the Deathly Hallows: Part 2,lg2017xdk,fi,tvod,2,2
2018-10-01,American Woman,atv,dk,svod,2,2
2018-10-01,Murder Maps,chromecast,dk,svod,2,2
2018-10-01,Bulletproof Monk,chromecast,se,svod,2,2
2018-10-01,Kung Fu Panda: Legends of Awesomeness,androiddash,dk,svod,2,2
2018-10-01,Underground,atv,no,svod,2,2
2018-10-01,School of Rock,samsung2015xdk,se,svod,2,2
2018-10-01,Brickleberry,chromecast,fi,svod,2,3
2018-10-01,The Blacklist,lg2013xdk,dk,svod,2,2
2018-10-01,Solo: A Star Wars Story,samsung2018xdk,no,tvod,2,2
2018-10-01,Descendants 2,samsung2015xdk,se,est,2,2
2018-10-01,"Paul, Apostle of Christ",chromecast,no,tvod,2,2
2018-10-01,Looney tunes show,ios,se,svod,2,2
2018-10-01,Prison Break,samsung2016xdk,dk,svod,2,2
2018-10-01,Nashville,samsung2012xdk,dk,svod,2,2
2018-10-01,Avengers: Infinity War,atv,no,est,2,2
2018-10-01,Rock Dog,androiddash,se,svod,2,2
2018-10-01,Now You See Me 2,chromecast,se,tvod,2,2
2018-10-01,Community,androidxdk,no,svod,2,2
2018-10-01,Paycheck,androiddash,dk,svod,2,2
2018-10-01,Mountain Men,atv,se,svod,2,2
2018-10-01,Tårtgeneralen,samsung2014xdk,se,tvod,2,2
2018-10-01,Sex And The City,chromecast,se,tvod,2,2
2018-10-01,Formula 1 Live,chromecast,no,svod,2,2
2018-10-01,Kyss mig,androiddash,se,svod,2,2
2018-10-01,Bosch,samsung2015xdk,se,svod,2,3
2018-10-01,The Blacklist,lg2017xdk,dk,svod,2,2
2018-10-01,Piggy Tales,ios,dk,svod,2,5
2018-10-01,The Blacklist,samsung2015xdk,fi,svod,2,2
2018-10-01,Amalies baby,chromecast,dk,svod,2,3
2018-10-01,Conor McGregor: Notorious,ios,no,tvod,2,2
2018-10-01,Charterfeber,lg2013xdk,no,svod,2,2
2018-10-01,Frasier,androidxdk,fi,svod,2,2
2018-10-01,Community,pcdash,fi,svod,2,2
2018-10-01,Askeladden - I Dovregubbens hall,ps3xdk,no,tvod,2,2
2018-10-01,New Amsterdam,samsung2017xdk,dk,svod,2,2
2018-10-01,Peter Pan,ios,dk,svod,2,2
2018-10-01,24,chromecast,no,svod,2,2
2018-10-01,The Conjuring 2,androidxdk,no,tvod,2,2
2018-10-01,The Devil Wears Prada,chromecast,no,tvod,2,2
2018-10-01,American Dad,samsung2017xdk,no,svod,2,2
2018-10-01,Get Out,pcdash,dk,svod,2,2
2018-10-01,The Walking Dead,chromecast,fi,svod,2,3
2018-10-01,Inside Out,androiddash,se,est,2,2
2018-10-01,Bella and the Bulldogs,atv,dk,svod,2,2
2018-10-01,Real housewives of New York,ios,se,svod,2,2
2018-10-01,South Park,lg2015xdk,dk,svod,2,3
2018-10-01,Masha i Medved,samsung2013xdk,se,svod,2,4
2018-10-01,Terminator 2: Judgement Day,androiddash,fi,tvod,2,2
2018-10-01,The Croods,chromecast,no,tvod,2,2
2018-10-01,Frasier,lg2017xdk,dk,svod,2,3
2018-10-01,"My Little Pony, The Movie",ps4xdk,dk,svod,2,2
2018-10-01,Victorious,ps4xdk,se,svod,2,2
2018-10-01,Saw IV,pcdash,dk,tvod,2,2
2018-10-01,Harry Potter and the Goblet of Fire,pchls,fi,tvod,2,2
2018-10-01,The Lion King,samsung2015xdk,se,est,2,2
2018-10-01,Scrubs,lg2016xdk,fi,svod,2,3
2018-10-01,NCIS: Los Angeles,lg2014xdk,dk,svod,2,2
2018-10-01,Dawn Of The Planet Of The Apes,pcdash,no,tvod,2,2
2018-10-01,Ferdinand,pcdash,no,tvod,2,2
2018-10-01,Sisko tahtoisin jäädä,androiddash,fi,tvod,2,2
2018-10-01,Outlander,samsung2013xdk,no,svod,2,2
2018-10-01,American Dad,samsung2013xdk,fi,svod,2,2
2018-10-01,"Heinähattu, Vilttitossu ja Rubensin veljekset",androiddash,fi,tvod,2,2
2018-10-01,Baywatch,androiddash,se,tvod,2,2
2018-10-01,Learn To Draw Minis,chromecast,dk,svod,2,3
2018-10-01,Only The Brave,ps4xdk,se,svod,2,2
2018-10-01,Hotel Transylvania,androiddash,no,tvod,2,2
2018-10-01,Ninjago: Masters of Spinjitzu,lg2015xdk,se,svod,2,2
2018-10-01,Ready Player One,samsung2016xdk,se,tvod,2,2
2018-10-01,Luokkakokous 2,ps4xdk,fi,tvod,2,2
2018-10-01,Superliga Live,atv,se,svod,2,2
2018-10-01,The Blind Side,samsung2016xdk,se,tvod,2,2
2018-10-01,Blade Runner 2049,ios,dk,svod,2,2
2018-10-01,Ronja Rövardotter,ios,se,tvod,2,2
2018-10-01,Quantico,androidxdk,fi,svod,2,2
2018-10-01,Mighty Magiswords,ios,no,svod,2,2
2018-10-01,Barclays Premier League Football Live,xboxonexdk,fi,svod,2,2
2018-10-01,Ferdinand,ps4xdk,se,tvod,2,2
2018-10-01,Unfabulous,ios,no,svod,2,2
2018-10-01,Blindspot,samsung2013xdk,se,svod,2,2
2018-10-01,Beauty and the Beast,chromecast,no,est,2,2
2018-10-01,Harry Potter and the Chamber of Secrets,pcdash,dk,est,2,2
2018-10-01,Bosch,atv,no,svod,2,2
2018-10-01,Adventure Time,chromecast,no,svod,2,2
2018-10-01,Darts Live,samsung2016xdk,dk,svod,2,2
2018-10-01,Ligue 1 Football Live,atv,fi,svod,2,2
2018-10-01,The Backyardigans,ps4xdk,se,svod,2,2
2018-10-01,Midsomer Murders,ios,se,svod,2,2
2018-10-01,The Affair,samsung2012xdk,dk,svod,2,2
2018-10-01,Ice Age,samsung2014xdk,se,svod,2,2
2018-10-01,The Walking Dead,samsung2015xdk,fi,svod,2,2
2018-10-01,My Little Pony: Friendship is Magic,androiddash,fi,svod,2,2
2018-10-01,A Quiet Place,samsung2014xdk,se,tvod,2,2
2018-10-01,Thank You for Your Service,samsung2017xdk,se,svod,2,2
2018-10-01,Pitch Perfect,ios,dk,tvod,2,2
2018-10-01,Solsidan,samsung2016xdk,se,tvod,2,2
2018-10-01,Thunderbirds Are Go,ios,no,svod,2,2
2018-10-01,Tina & Bettina,pcdash,no,tvod,2,2
2018-10-01,Minions,chromecast,se,tvod,2,2
2018-10-01,Lilo & Stitch,ios,dk,svod,2,2
2018-10-01,Harvey Beaks,androiddash,dk,svod,2,2
2018-10-01,Askeladden - I Dovregubbens hall,samsung2013xdk,dk,tvod,2,2
2018-10-01,Spy,pchls,no,tvod,2,2
2018-10-01,Blumhouse's Truth or Dare,ios,fi,tvod,2,2
2018-10-01,The Haunted Hathaways,samsung2013xdk,se,svod,2,2
2018-10-01,The 2016 Ryder Cup Official Film,pcdash,se,svod,2,2
2018-10-01,Last Man on Earth,androiddash,no,svod,2,2
2018-10-01,Independence Day: Resurgence,chromecast,se,svod,2,2
2018-10-01,Sherlock Gnomes,pcdash,se,tvod,2,2
2018-10-01,South Park,samsung2013xdk,se,svod,2,2
2018-10-01,South Park,lg2017xdk,no,svod,2,2
2018-10-01,Fantastic Beasts and Where to Find Them,chromecast,no,tvod,2,2
2018-10-01,SpongeBob SquarePants,lg2016xdk,dk,svod,2,3
2018-10-01,Arne Dahl,ios,dk,svod,2,2
2018-10-01,"Go, Diego! Go!",lg2016xdk,dk,svod,2,3
2018-10-01,Ghostland,androiddash,fi,tvod,2,2
2018-10-01,Marvel's Agent Carter,atv,se,svod,2,2
2018-10-01,Thank You for Your Service,pcdash,fi,svod,2,2
2018-10-01,Black-ish,ios,dk,svod,2,2
2018-10-01,Scrubs,lg2017xdk,dk,svod,2,2
2018-10-01,Final Mission,pcdash,se,tvod,2,2
2018-10-01,Lego City,chromecast,dk,svod,2,3
2018-10-01,Hannah Montana: The Movie,samsung2014xdk,no,svod,2,2
2018-10-01,Peter Rabbit,atv,se,tvod,2,2
2018-10-01,12 Years a Slave,pcdash,se,tvod,2,2
2018-10-01,Happy Death Day,pcdash,se,tvod,2,2
2018-10-01,Blindspot,samsung2015xdk,dk,svod,2,4
2018-10-01,Blaze and the Monster Machines,pcdash,no,svod,2,2
2018-10-01,Utøya 22. juli,samsung2016xdk,no,tvod,2,2
2018-10-01,Charlie and the Chocolate Factory,pcdash,no,tvod,2,2
2018-10-01,The Haunted Mansion,pcdash,no,svod,2,2
2018-10-01,"Three Billboards Outside Ebbing, Missouri",chromecast,se,tvod,2,2
2018-10-01,Ready Player One,ps4xdk,se,tvod,2,2
2018-10-01,Bamse och häxans dotter,samsung2016xdk,se,est,2,2
2018-10-01,Futurama,androidxdk,se,svod,2,2
2018-10-01,The Princess and the Frog,pcdash,no,tvod,2,2
2018-10-01,The Blacklist,lg2017xdk,no,svod,2,2
2018-10-01,Superliga Live,panasonic2014,dk,svod,2,2
2018-10-01,The Lord of the Rings: The Return of the King,androiddash,se,tvod,2,2
2018-10-01,The Little Mermaid: Ariel's Beginning,chromecast,no,est,2,2
2018-10-01,Interview With The Vampire: The Vampire Chronicles,pchls,no,tvod,2,2
2018-10-01,The X-Files,androiddash,no,svod,2,4
2018-10-01,Curious George,pcdash,se,svod,2,2
2018-10-01,The Equalizer,ps4xdk,se,est,2,2
2018-10-01,Blumhouse's Truth or Dare,samsung2014xdk,fi,tvod,2,2
2018-10-01,"Nicky, Ricky, Dicky & Dawn",samsung2015xdk,se,svod,2,2
2018-10-01,Notorious,ios,se,svod,2,3
2018-10-01,Soy Luna,ps4xdk,se,svod,2,2
2018-10-01,Step Up All In,ios,fi,tvod,2,2
2018-10-01,The Good Wife,chromecast,no,svod,2,2
2018-10-01,Planes: Fire & Rescue,androiddash,no,est,2,2
2018-10-01,Catch Me If You Can,pchls,dk,tvod,2,2
2018-10-01,"Hobbit, The: The Battle of the Five Armies",samsung2015xdk,no,tvod,2,2
2018-10-01,The Wolf of Wall Street,samsung2017xdk,fi,tvod,2,2
2018-10-01,Batman v Superman: Dawn of Justice,androiddash,se,tvod,2,2
2018-10-01,Harry Potter and the Prisoner of Azkaban,ios,fi,tvod,2,2
2018-10-01,Transformers: The Last Knight,androiddash,se,tvod,2,2
2018-10-01,Tuntematon sotilas,xboxonexdk,fi,tvod,2,2
2018-10-01,The Blacklist,lg2015xdk,se,svod,2,2
2018-10-01,Johnny English,pcdash,dk,tvod,2,2
2018-10-01,Solo: A Star Wars Story,ps4xdk,fi,est,2,2
2018-10-01,Tinker Bell and the Great Fairy Rescue,ios,dk,svod,2,2
2018-10-01,The X-Files,samsung2016xdk,se,svod,2,2
2018-10-01,The Secret Life of Pets,androiddash,dk,est,2,2
2018-10-01,Wild Card,pcdash,se,svod,2,2
2018-10-01,Fasandræberne,samsung2016xdk,dk,tvod,2,2
2018-10-01,Ted - För kärlekens skull,samsung2014xdk,se,tvod,2,2
2018-10-01,Baby Driver,androiddash,fi,svod,2,2
2018-10-01,"Nyhederne, Sporten og Vejret",pcdash,dk,svod,2,2
2018-10-01,American Made,ps4xdk,dk,svod,2,2
2018-10-01,The Night Shift,samsung2017xdk,dk,svod,2,2
2018-10-01,Harry Potter and the Prisoner of Azkaban,xboxonexdk,se,tvod,2,2
2018-10-01,Harry Potter and the Order of the Phoenix,lg2017xdk,se,tvod,2,2
2018-10-01,Kingsman: The Golden Circle,pcdash,dk,tvod,2,2
2018-10-01,Mortdecai,pcdash,dk,svod,2,2
2018-10-01,Bulletproof Monk,atv,dk,svod,2,2
2018-10-01,Gone,pcdash,se,svod,2,2
2018-10-01,Hitman: Agent 47,ios,no,tvod,2,2
2018-10-01,It's Always Sunny in Philadelphia,pcdashpr,se,svod,2,2
2018-10-01,Creed,ios,dk,tvod,2,2
2018-10-01,Futurama,samsung2017xdk,fi,svod,2,4
2018-10-01,NCIS,lg2015xdk,dk,svod,2,2
2018-10-01,Trolls,atv,no,est,2,2
2018-10-01,Angry Birds Toons,chromecast,se,svod,2,3
2018-10-01,Pappa på heltid,androiddash,se,svod,2,2
2018-10-01,Kickboxer Retaliation,samsung2013xdk,no,tvod,2,2
2018-10-01,Catfish: The TV show,ios,se,svod,2,2
2018-10-01,The Little Mermaid,ios,no,est,2,2
2018-10-01,Gintberg på kanten,ios,dk,svod,2,2
